district_id,district_name,state,development_index,population_lakhs,rural_pct,literacy_rate,female_literacy_rate,sc_st_pct,bpl_pct,agricultural_hh_pct,avg_landholding_ha,internet_penetration,health_facilities_per_lakh,pmkisan_eligible,pmkisan_enrolled,pmkisan_uptake_rate,pmkisan_gap_count,ab_eligible,ab_enrolled,ab_uptake_rate,ab_gap_count,combined_gap_score,pmkisan_gap_tier,ab_gap_tier,pmkisan_gap_rate,ab_gap_rate,priority_score,digital_access_index,gender_literacy_gap,log_population,state_avg_pmkisan_uptake,state_avg_ab_uptake,state_total_pmkisan_gap,state_total_ab_gap,pmkisan_residual,ab_residual,pmkisan_std_residual,pmkisan_anomalous,ab_std_residual,ab_anomalous,dual_anomalous,cluster_id,district_segment,pca_1,pca_2,recommended_intervention
D0195,MAD_Dist_23,Madhya Pradesh,0.3219,91.18,0.7759,0.5155,0.3926,0.34,0.4778,0.5641,1.286,0.1647,5.02,514322,258460,0.5025,255862,392138,205946,0.5252,186192,0.4861,High,High,0.4975,0.4748,0.482,0.305,0.1229,4.5237,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.0264845340288493,0.0246999947290277,-0.4665422053740096,False,0.4085965782468168,False,False,2,Critical Priority,6.3933521562533615,0.5734147036832868,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0019,UTT_Dist_19,Uttar Pradesh,0.3622,118.14,0.7284,0.6783,0.5793,0.2202,0.5962,0.5301,1.896,0.3015,14.73,626310,393044,0.6276,233266,633942,420575,0.6634,213367,0.3545,Moderate,Moderate,0.3723999999999999,0.3366,0.4663,0.4522,0.099,4.7803,0.6442813333333334,0.6424413333333333,8250549,4592090,-0.0395902091406573,-0.009904747998371,-0.6974071533059827,False,-0.1638480568494472,False,False,2,Critical Priority,3.3787865406528117,0.48995918789951715,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0225,MAD_Dist_53,Madhya Pradesh,0.2102,37.42,0.7343,0.5146,0.4454,0.4157,0.6587,0.5465,1.182,0.1526,11.86,204476,101009,0.494,103467,221827,119044,0.5367,102783,0.4847,High,High,0.506,0.4633,0.4588,0.2974,0.0692,3.6486,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.0459604367092117,-0.0189280539270207,-0.809622834175722,False,-0.3131149683354885,False,False,2,Critical Priority,6.612455562274466,-0.10538179829728934,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0203,MAD_Dist_31,Madhya Pradesh,0.3816,122.5,0.7882,0.4894,0.4119,0.382,0.4188,0.8177,1.826,0.2571,13.88,1001632,640367,0.6393,361265,461754,301155,0.6522,160599,0.3542,Moderate,Moderate,0.3607,0.3478,0.4375,0.35,0.0775,4.8162,0.6496218181818182,0.6555727272727273,6202928,3446710,0.0510832202998067,0.0419639000981574,0.8998639821371289,False,0.6941825768834482,False,False,2,Critical Priority,3.8253327985898338,-1.0730952500413438,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0669,NAG_Dist_07,Nagaland,0.549,147.41125000000002,0.5381,0.6384,0.5384,0.3185,0.3741,0.5213,1.484,0.229,10.69,889534,557535,0.6268,331999,574446,366593,0.6382,207853,0.3675,Moderate,Moderate,0.3732,0.3618,0.4353,0.3928,0.1,5.0,0.7125083333333334,0.690925,1679620,910398,-0.0240819365735645,0.0081771381174653,-0.4242188964499188,False,0.1352692861394002,False,False,2,Critical Priority,2.552486844106253,-0.24387919150223306,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0223,MAD_Dist_51,Madhya Pradesh,0.3875,118.74,0.6262,0.6534,0.4859,0.3396,0.4187,0.57,1.494,0.2491,14.82,676822,420195,0.6208,256627,447454,256463,0.5732,190991,0.403,Moderate,High,0.3792,0.4267999999999999,0.4328,0.4108,0.1675,4.7853,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.0385583442691905,-0.0957609341416929,-0.6792301858631246,False,-1.5841132943267746,False,False,2,Critical Priority,3.0352456746288787,1.3678623277318411,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0031,UTT_Dist_31,Uttar Pradesh,0.2301,67.26,0.7087,0.522,0.4671,0.326,0.5037,0.6278,1.436,0.0697,14.03,422279,237452,0.5623,184827,304907,169037,0.5544,135870,0.4416,High,High,0.4377,0.4456,0.4324,0.2506,0.0549,4.2233,0.6442813333333334,0.6424413333333333,8250549,4592090,0.0001695716132337,-0.0349089511052318,0.0029871136985029,False,-0.5774769641970773,False,False,2,Critical Priority,5.621456019221627,-0.9710769792364387,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0328,AND_Dist_04,Andhra Pradesh,0.4636,147.41125000000002,0.6413,0.6631,0.5044,0.2624,0.3682,0.4149,1.663,0.3645,12.83,765143,526092,0.6876,239051,611066,336161,0.5501,274905,0.3812,Moderate,High,0.3124,0.4498999999999999,0.4306,0.4839,0.1587,5.0,0.703536,0.7102200000000001,2893388,1789308,-0.0002129154899395,-0.1256733396684648,-0.0037506441358248,False,-2.078935527265003,True,False,2,Critical Priority,2.3217895578253605,0.9920363945503506,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0199,MAD_Dist_27,Madhya Pradesh,0.2191,52.27,0.7995,0.5488,0.4426,0.3818,0.4355,0.6154,0.892,0.2162,6.96,321658,166605,0.518,155053,204852,87632,0.4278,117220,0.5271,High,High,0.482,0.5722,0.4303,0.3492,0.1062,3.9754,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.0331213931457862,-0.1003125213258533,-0.5834547735089368,False,-1.6594073569144032,False,False,2,Critical Priority,6.503295761135515,0.12457375233136203,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0477,JHA_Dist_13,Jharkhand,0.3158,112.17,0.8267,0.5233,0.4602,0.2626,0.2525,0.7838,1.23,0.0439,17.94,879209,475701,0.5411,403508,254945,137768,0.5404,117177,0.4593,High,High,0.4589,0.4596,0.4293,0.2357,0.0631,4.7289,0.630475,0.6653041666666667,3257292,1369960,-0.0407847541485237,-0.0927583087062711,-0.718449836623762,False,-1.5344427380319028,False,False,2,Critical Priority,5.069675098819485,-1.6363252051585622,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0362,ODI_Dist_13,Odisha,0.4694,137.04,0.863,0.6532,0.5282,0.3186,0.3819,0.6676,1.263,0.2891,13.54,914926,582224,0.6364,332702,471059,299954,0.6368,171105,0.3634,Moderate,Moderate,0.3636,0.3631999999999999,0.4243,0.4347,0.125,4.9275,0.67657,0.6537000000000001,3324730,1989545,0.0003514505525018,-0.0037444453425852,0.0061910289097253,False,-0.0619420194703061,False,False,2,Critical Priority,2.9913119555233667,0.20168380534265176,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0219,MAD_Dist_47,Madhya Pradesh,0.4207,108.79,0.8419,0.6012,0.4899,0.2644,0.3486,0.7633,1.673,0.3684,13.82,830403,486662,0.5861,343741,341321,209098,0.6126,132223,0.4007,High,Moderate,0.4139,0.3873999999999999,0.4201,0.4615,0.1113,4.6986,0.6496218181818182,0.6555727272727273,6202928,3446710,-0.0653216037547751,-0.0433533358775783,-1.1506823205236605,False,-0.717167144751173,False,False,2,Critical Priority,3.3736516011434556,-0.2969709917724692,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0034,UTT_Dist_34,Uttar Pradesh,0.4136,94.97,0.7874,0.7053,0.5506,0.2996,0.3074,0.7651,1.626,0.3313,8.0,726567,432454,0.5952,294113,262709,126997,0.4834,135712,0.4607,High,High,0.4048,0.5166,0.4167,0.4809,0.1547,4.564,0.6442813333333334,0.6424413333333333,8250549,4592090,-0.0656168683169645,-0.1367560787337026,-1.1558835968558197,False,-2.2622703542291696,True,False,2,Critical Priority,3.815447364396702,0.9670684388047238,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0143,BIH_Dist_32,Bihar,0.2628,39.57,0.7501,0.6529,0.5401,0.3119,0.4754,0.6907,1.385,0.2327,8.02,273327,134329,0.4915,138998,169308,85269,0.5036,84039,0.5025,High,High,0.5085,0.4963999999999999,0.4164,0.4008,0.1128,3.703,0.6056578947368422,0.61265,4708668,2629035,-0.1180943737210915,-0.0766318192488988,-2.080308813364349,True,-1.2676723000739856,False,False,2,Critical Priority,5.557073354964882,0.580869695054191,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
D0667,NAG_Dist_05,Nagaland,0.494,117.36,0.7935,0.6598,0.5296,0.1613,0.4201,0.6842,1.37,0.3001,10.14,802929,526881,0.6562,276048,443759,279291,0.6294,164468,0.3572,Moderate,Moderate,0.3438,0.3706,0.4126,0.444,0.1302,4.7737,0.7125083333333334,0.690925,1679620,910398,0.0141898257026454,0.0086647035840438,0.2499629621558461,False,0.1433347769826558,False,False,2,Critical Priority,2.8944786919757246,0.46617794285662506,"Immediate outreach, mobile camps, beneficiary verification, and awareness campaigns"
